NGC 5873       331.3+16.8  0.102  12,21               8.56 12,16,21               8.04 12,21               -0.52  3.8 40  4.7  1.098 -126.3    35.3    3.0 88         48.0  99 IIaB
NGC 5882       327.8+10.0  0.108  24                  8.68 24                     8.20 24                  -0.48  1.6 40  6.3  0.278  +12.5    56.6   14.0 87        334.0  99 IIaF
NGC 5979       322.5-05.2  0.116  12                  8.66 12,16                  8.28 12                  -0.38  2.6 40  5.8  0.236  +22.9    93.4    8.0 87        117.0  99 IIaC
NGC 6058       064.6+48.2  0.114  21                  8.54 21                     8.04 21                  -0.50  3.3 38  6.9  2.460  +16.4    16.6   26.0 87         10.0  99 IIaB
NGC 6153       341.8+05.4  0.140  24                  8.92 24                     8.68 24                  -0.24  1.0 40  6.7  0.094  +44.5    65.4   23.4 87        477.0  99 IC
NGC 6210       043.1+37.7  0.109  7,9,21,23,18        8.72 7,9,16,21,23,18        7.86 7,9,21,23,18        -0.86  1.6 48  6.7  0.978  -21.4    56.1   17.0 80        207.5  93 IIbF
NGC 6302       349.5+01.0  0.170  24                  8.36 24                     8.46 24                  +0.10  1.6 48  6.0  0.028  -32.0    13.8   44.6 80       3034.0  99 IF
NGC 6309       009.6+14.8  0.115  7,14,17,21,23,22    8.89 7,14,17,16,21,23,22    8.10 7,14,17,21,23,22    -0.79  2.1 40  5.6  0.536  -35.4    55.8   13.8 87        151.0  99 IIbF
NGC 6326       338.1-08.3  0.111  23,22               8.93 23,22                  7.99 23,22               -0.94  2.5 40  5.4  0.361  +11.8    64.5   11.8 87         70.0  99 IIbC/IIIB
NGC 6337       349.3-01.1  0.190: 22                  8.76 22                     7.64 22                  -1.12  1.7 40  5.9  0.033  -64.2    44.6   47.0 87        103.0  99 IIaF
NGC 6369       002.4+05.8  0.116  8,13,21,23,22       8.60 8,13,16,21,23,22       8.05 8,13,21,23,22       -0.55  0.6 40  7.0  0.061  -90.9    93.1   28.6 87       2002.0  99 IIaC
NGC 6439       011.0+05.8  0.132  14,17,21,23         8.76 14,17,16,21,23         8.57 14,17,21,23         -0.18  3.8 40  4.0  0.384  -85.2   140.7    4.0 61         55.0  99 IE
NGC 6445       008.0+03.9  0.140  24                  8.36 24                     8.46 24                  +0.10  2.0 51  5.6  0.136  +27.0     9.6   34.0 88        368.0  99 IF
NGC 6537       010.1+00.7  0.149  24                  8.26 24                     8.65 24                  +0.39  0.9 33  6.7  0.011   -6.0    17.4    9.0 88        640.0  99 IF
NGC 6543       096.4+29.9  0.118  24                  8.74 24                     8.36 24                  -0.38  1.0 50  7.7  0.498  -54.5    76.3   20.0 87        850.0  99 IIaC
NGC 6563       358.5-07.3  0.126  13,17,21,22         8.60 13,17,16,21,22         8.44 13,17,21            -0.15  1.9 40  5.7  0.241  -21.6    18.5   45.2 87         69.0  99 VA
NGC 6565       003.5-04.6  0.108  13,17,21,23         8.87 13,17,16,21,23         8.55 13,17,21,23         -0.31  3.5 40  4.1  0.281   +3.2    13.2    9.0 88         37.0  99 VF
NGC 6567       011.7-00.6  0.102  15,21,23            8.48 15,16,21,23            7.64 15,21,23            -0.84  2.1 40  5.6  0.022 +130.3   103.9    8.8 87        168.0  99 IIbC/(III/IV)B
NGC 6572       034.6+11.8  0.116  7,14,21,23,18       8.72 7,14,16,21,23,18       8.33 7,14,21,23,18       -0.39  1.2 48  6.7  0.245   +4.5    32.8   14.6 80        877.5  93 IIaF
NGC 6578       010.8-01.8  0.116  15,21,23,22         8.83 15,16,21,23,22         8.22 15,21,23,22         -0.61  1.8 44  5.8  0.057  +15.1     5.8    9.6 87        170.0  99 IIbF
NGC 6620       005.8-06.1  0.113  13,21,23            8.88 13,16,21,23            8.49 13,21,23            -0.38  4.0 40  3.7  0.425  +79.0    45.0    5.0 87         20.5  96 VF
NGC 6629       009.4-05.0  0.115  17,21,22,19         8.65 17,16,21,22            7.48 17,21,22            -1.17  2.1 43  5.5  0.183  +24.7     3.4   15.0 87        275.0  99 VA
NGC 6644       008.3-07.3  0.104  13,21,23            9.10 13,16,21,23            8.41 13,21,23            -0.69  2.5 33  5.2  0.318 +200.6   177.6    3.0 88         97.0  99 VF
NGC 6720       063.1+13.9  0.117  7,9,21,23,18        8.81 7,9,16,21,23,18        8.31 7,9,21,23,18        -0.50  0.7 37  7.3  0.168   -4.3    39.0   76.0 64        360.0  99 IIaF
NGC 6741       033.8-02.6  0.110  24                  8.82 24                     8.45 24                  -0.37  1.7 40  6.3  0.077  +54.6     6.1    6.0 88        230.0  99 IIaF
NGC 6751       029.2-05.9  0.110  12,21,23,19         8.66 12,16,21,23,19         8.28 12,21,23,19         -0.39  1.5 46  6.3  0.154  -26.4    66.7   21.0 87         63.0  99 IIaC
NGC 6765       062.4+09.5  0.118  21,23               9.10 21,23                  8.69 21,23               -0.41  4.1 40  6.8  0.677  -45.3   100.4   38.0 87         17.7  99 IIaC
NGC 6778       034.5-06.7  0.155  21,23,19            8.50 16,21,23,19            8.54 21,23,19            +0.04  1.0 46  6.8  0.117 +103.9    69.7   16.0 87         55.0  99 IC
NGC 6781       041.8-02.9  0.129  21                  8.63 16,21                  8.34 21                  -0.29  1.6 51  6.5  0.081  +18.0    32.0  130.0 87        347.0  99 IF
NGC 6790       037.8-06.3  0.116  7,14,21,23          8.57 7,14,16,21,23          7.86 7,14,21,23          -0.71  1.5 40  6.5  0.165  +53.5     7.4    1.8 62        290.0  99 IIbF
NGC 6803       046.4-04.1  0.127  21,18               8.83 16,21,18               8.57 21,18               -0.26  2.5 40  6.2  0.179  +26.6    40.7    6.0 88        114.0  99 IF
NGC 6804       045.7-04.5  0.138  21                  8.51 16,21                       16                         1.4 51  6.7  0.110   +1.6    45.2   40.4 87        135.0  99 (I/IIa)F*
NGC 6807       042.9-06.9  0.105  21,23               8.54 16,21,23               7.93 21,23               -0.60  5.5 40  5.2  0.661  -54.4   162.0    0.8 62         29.0  99 IIbC/(III/IV)B
NGC 6818       025.8-17.9  0.099  24                  8.68 24                     8.10 24                  -0.58  2.2 36  5.8  0.676   -3.7    51.3   18.8 87        300.0  99 IIaF
NGC 6826       083.5+12.7  0.106  7,9,21,23,18        8.46 7,9,16,21,23           7.54 7,9,21,23           -0.92  1.9 43  7.6  0.418   +6.8    21.8   25.4 87        385.0  99 IIbF
NGC 6833       082.5+11.3  0.109  21                  8.06 16,21                  7.90 21                  -0.17  4.8 33  8.4  0.941  -95.8   101.8    0.5 61         22.0  99 IIaC
NGC 6853       060.8-03.6  0.126  21,23,18,19         8.75 16,21,23,19            8.45 21,23,19            -0.31  0.4 37  7.4  0.025  -28.2    60.1  330.0 87       1325.0  99 IIaC
NGC 6879       057.2-08.9  0.100  14,21,23            8.59 14,16,21,23            7.90 14,21,23            -0.69  3.7 40  6.4  0.572  +22.0    44.2    5.0 87         18.0  99 IIbF
NGC 6881       074.5+02.1  0.107  21,23               8.73 16,21,23               8.38 21,23               -0.35  1.7 40  7.3  0.062   -1.2    39.3    2.6 61        120.0  99 IIaF
NGC 6884       082.1+07.0  0.113  7,14,21,23,18       8.80 7,14,16,21,23,18       8.30 7,14,21,23,18       -0.50  1.9 44  7.6  0.232  -22.8    53.2    6.0 88        200.0  99 IIaF
NGC 6886       060.1-07.7  0.107  24                  8.81 24                     8.62 24                  -0.19  2.8 40  6.7  0.375  -22.7    80.3    4.0 88        108.0  99 IIaC
NGC 6891       054.1-12.1  0.114  7,14,21             8.62 14,16,21               7.71 14,21               -0.90  3.2 43  6.3  0.671  +54.9    12.6   12.6 87        105.0  99 IIbF
NGC 6894       069.4-02.6  0.101  21,23               8.64 16,21,23               8.48 21,23               -0.16  1.5 40  7.2  0.068  -44.8    86.1   55.0 87         61.0  99 IIaC
NGC 6905       061.4-09.5  0.104  12,21               8.73 12,16,21               8.04 12,21               -0.69  1.0 31  7.2  0.165   +4.4    34.8   47.0 87         52.0  99 IIbF
NGC 7008       093.4+05.4  0.138  21,19               8.71 16                          16                  +0.00  1.1 46  7.7  0.104  -64.7    89.9   85.6 87        217.0  99 IC
NGC 7009       037.7-34.5  0.113  7,9,13,12,21,23,18  8.76 7,9,13,12,16,21,23,18  8.29 7,9,13,12,21,23,18  -0.47  0.6 48  7.2  0.340  -38.6    60.8   26.8 87        750.0  99 IIaC
NGC 7026       089.0+00.3  0.115  7,14,21,23,18       8.78 7,14,16,21,23          8.49 7,14,21,23          -0.28  0.9 40  7.6  0.005  -29.4    58.2   11.2 87        260.0  99 IIaF
NGC 7027       084.9-03.4  0.106  24                  8.61 24                     8.18 24                  -0.43  0.8 48  7.6  0.047  +20.2    10.7   15.0 64       5200.0  99 IIaF
NGC 7293       036.1-57.1  0.146  9,21,23,18          8.73 9,16,21,23,18          8.50 9,21,23,18          -0.23  0.2 37  7.5  0.168  -25.8    36.4  660.0 64       1292.0  99 IF
NGC 7354       107.8+02.3  0.112  7,8,21,23           8.61 7,8,16,21,23           8.11 7,8,21,23           -0.51  0.8 40  7.9  0.032  -33.8    53.8   20.0 87        579.0  99 IIaF
NGC 7662       106.5-17.6  0.088  24                  8.62 24                     7.83 24                  -0.79  0.8 48  7.9  0.242   -7.4    27.4   26.0 87        631.0  99 IIbF
PB1            226.4-03.7  0.114  12                  8.59 12                     7.53 12                  -1.06      --                              10.0 85         18.0  91 (IIb/III/IV)D
PB3            269.7-03.6  0.126  1                   8.83 1                      8.32 1                   -0.51  3.2 40  8.3  0.201                   7.0 87         70.0  99 IIaD
PB4            275.0-04.1  0.125  12                  8.62 12,16                       12                         2.9 40  7.9  0.207                  10.8 87         71.0  99 (I/IIa)D*
PB6            278.8+04.9  0.178  17,21,23,18,19      8.65 17,16,21,23,18,19      8.80 17,21,23,18,19      +0.15  4.0 40  8.0  0.342  +49.8    66.2   11.0 87         30.0  99 IE
PB8            292.4+04.1  0.124  12                  8.69 12                          12                         5.1 40  7.4  0.365  +15.6    51.1    5.0 87         27.0  99 (IIa/IIb)F*
PC12           000.1+17.2  0.090  21                  8.82 21                     7.77 21                  -1.05  6.1 40  1.8  1.804  -49.9    51.6    1.8 87         19.0  99 IVC/IIbB
PC14           336.2-06.9  0.111  12,17               9.07 12,17,16               8.28 12,17               -0.80  4.5 40  3.9  0.541  -43.0    74.5    7.0 87         30.0  99 IIbC/IIIB
Pe1-1          285.4+01.5  0.093  13,23               8.71 13,23                  8.07 13,23               -0.64  2.2 33  7.3  0.058  +11.7    49.9    3.0 87        125.3  99 IIbF
Pe1-12         004.0-05.8  0.114  6                   8.63 6                      7.90 6                   -0.73  8.8 35  1.3  0.889 +168.3    62.6    9.6 77,72,67    3.4  99 VF
Pe1-13         010.7-06.7  0.099  6                   9.03 6                           6                         11.4 35  4.1  1.330  -76.5   126.6    7.6 67          5.0  96 IIaE*/IIIF*/IVB*
Pe1-17         024.3-03.3  0.138  13                  9.20 13,16                  8.80 13                  -0.40  3.2 40  4.9  0.184  +13.4    62.9    6.0 87          6.0  99 IIaC
Pe1-18         027.3-02.1  0.130  13,14,17            8.81 13,14,17,16            8.54 13,14,17            -0.27  1.5 40  6.3  0.055                   1.2 87         42.0  99 ID
Pe2-7          285.4+02.2  0.113  12                  8.45 12                     7.77 12                  -0.68      --              +18.5                --               -- (IIb/III/IV)D
Pe2-11         002.5-01.7  0.160  21                  8.26 21                          21                         1.3 40  6.3  0.039 +164.3   160.6    5.2 76               -- VD
Pe2-14         013.0-04.3  0.200: 13                  8.28 13                     7.21 13                  -1.07  3.1 40  4.6  0.232  +98.9    52.2    5.0 76               -- IIaF
PNG006.0-41.9  006.0-41.9  0.091  10                  8.06 10                     8.28 10                  +0.22  7.0 39  2.5  4.675                   8.4 71               -- IIaE
PNG135.9+55.9  135.9+55.9  0.080  25                  6.15 25                          25                             --                                   --               -- (IIa/IIb/III/IV)D*
PNG243.8-37.1  243.8-37.1  0.100  10                  8.10 10                     7.50 10                  -0.60  5.0 39 10.4  3.016                  23.0 71               -- IIaE
PW1            158.9+17.8         21                       21                          21                  +0.18  0.4 37  8.0  0.122                2400.0 68         84.7  99 indef.
SA2-21         238.9+07.3  0.129  3                   8.31 3                      8.05 3                   -0.26  3.3 34  9.7  0.419                  40.0 84          2.4 101 IE
SB01           000.1-08.0  0.077  5                   8.22 5                      7.30 5                   -0.92      --              -45.9           29.1 65               -- VE/(IIb/III/IV)D
SB02           000.5-05.3  0.168  5                   7.97 5                      7.52 5                   -0.45      --                              25.2 65               -- VE/IIaD
SB03           000.7-06.1  0.159  5                   7.69 5                      7.80 5                   +0.11      --              +76.4           66.3 65               -- VE/ID
SB04           001.1-06.4  0.114  5                   7.73 5                      7.75 5                   +0.02      --              +29.5           30.6 65               -- VE/IIaD
SB06           001.6-05.9  0.130  5                   7.78 5                      8.03 5                   +0.25      --              +39.6           23.1 65               -- VE/ID
SB12           005.4-06.1  0.115  5                   7.98 5                           5                              --              +34.3           10.2 65               -- (V/IIa/IIb/III/IV)D*
SB15           009.3-06.5  0.099  5                   8.19 5                      6.39 5                   -1.80      --             +174.9           14.1 65               -- (V/IIb/III/IV)D
SB17           011.1-07.9  0.142  5                   7.97 5                      7.50 5                   -0.47      --             +155.0           19.5 65               -- IIaD
SB18           011.4-7.3   0.103  5                   8.26 5                      6.72 5                   -1.54      --               +8.1           12.0 65               -- (IIb/III/IV)D
SB19           014.4-06.1  0.156  5                   8.56 5                      7.38 5                   -1.18      --              +82.8           33.0 65               -- IIaD
SB20           014.8-08.4  0.144  5                   7.88 5                      6.52 5                   -1.36      --              -13.5           22.8 65               -- IIaD
SB21           016.0-07.6  0.123  5                   8.50 5                      7.02 5                   -1.48      --              +76.8           24.3 65               -- (IIb/III/IV)D
SB24           017.5-09.2  0.109  5                   8.34 5                      6.87 5                   -1.47      --              +32.8           18.9 65               -- (IIb/III/IV)D
SB25           341.0+09.4  0.138  5                   8.06 5                      8.10 5                   +0.04      --              -87.2           15.9 65               -- ID
SB26           341.7-06.0  0.098  5                   8.74 5                      8.00 5                   -0.74      --             -149.6           11.4 65               -- (IIb/III/IV)D
SB28           342.3-06.0  0.114  5                   8.75 5                           5                              --              -22.4            8.4 65               -- (IIa/IIb/III/IV)D*
SB30           343.9-05.8  0.100  5                   8.36 5                      7.56 5                   -0.80      --              +72.0           12.3 65               -- (IIb/III/IV)D
SB31           347.9-06.0  0.110  5                   8.96 5                      8.13 5                   -0.83      --              -64.2           15.3 65               -- (IIb/III/IV)D
SB32           349.7-09.1  0.142  5                   7.90 5                      7.34 5                   -0.56      --             +191.9           15.6 65               -- IIaD
SB33           351.2-06.3  0.095  5                   7.62 5                      7.48 5                   -0.14      --              +64.5           20.1 65               -- VE/IIaD
SB34           351.5-06.5  0.139  5                   8.53 5                           5                              --              -50.5           21.9 65               -- VE*/(I/IIa)D*
SB35           351.7-06.6  0.107  5                   8.25 5                      7.02 5                   -1.23      --             -113.4           13.2 65               -- (V/IIb/III/IV)D
SB37           352.6-04.9  0.146  5                        5                           5                              --              +27.0           12.0 65               -- (I/IIa/V)D*
SB38           352.7-08.4  0.135  5                   8.07 5                      7.49 5                   -0.58      --              +65.6           15.0 65               -- (IIa/V)D
SB42           355.3-07.5  0.055: 5                   7.82 5                      6.71 5                   -1.11      --              +47.2           21.0 65               -- VE/(IIb/III/IV)D
SB44           356.0-07.4  0.136  5                   8.93 5                      7.72 5                   -1.21      --               +8.4           27.0 65               -- VE/IIaD
SB50           357.3-06.5  0.141  5                   8.13 5                      7.45 5                   -0.68      --               +7.7           23.7 65               -- VE/IIaD
SB52           358.3-07.3  0.137  5                   8.58 5                      7.31 5                   -1.27      --              -41.2           14.7 65               -- (IIa/V)D
SB53           358.7-05.1  0.134  5                   8.83 5                      8.53 5                   -0.30      --               -5.8           15.6 65               -- (I/V)D
SB55           359.4-08.5  0.153  5                   7.87 5                      6.60 5                   -1.27      --             +170.9           15.0 65               -- (IIa/V)D
Sh2-71         035.9-01.1         21                       21                          21                  +0.83  1.0 40  6.8  0.019  +38.3     2.9  114.0 87         63.0  99 indef.
SkWl3-2                    0.060  12                  7.74 12                     6.81 12                  -0.93      --                                   --               -- (V/IIb/III/IV)D
Sn1            013.3+32.7  0.092  21                  8.59 16,21                  7.25 21                  -1.33 12.5 33  3.6  6.753 -112.8   181.1    3.0 61          7.0  99 IVF
SwSt1          001.5-06.7  0.107  21                  8.65 16,21                  7.61 21                  -1.04  1.4 33  6.2  0.163   -8.5    10.8    1.3 62        216.0  99 VA
Tc1            345.2-08.8  0.072  13,22               8.69 13,16,22               7.71 13,22               -0.99  3.3 43  4.5  0.505  -79.2    23.5    9.6 87        801.0  99 IIbF
Th2-A          306.4-00.6  0.104  12,17,23            8.73 12,17,16,23            8.34 12,17,23            -0.40  2.5 40  6.4  0.026  -48.6    14.2   24.4 87         60.0  99 IIaF
Th3-13         356.1+02.7  0.089  6                   7.61 6                      7.33 6                   -0.28 10.3 35  2.8  0.485  -90.5    53.4    2.0 81         14.3  95 VF
Th3-15         358.8+04.0  0.107  6                   8.06 6                      7.62 6                   -0.44 10.2 35  2.6  0.712  +42.2    54.8    6.0 88               -- VD
Th3-34         356.3-00.3  0.193  6                   8.14 6                      9.15 6                   +1.01      35                                   --               -- (I/V)D
Th4-2          008.8+05.2  0.180  6                   8.50 6                      8.72 6                   +0.22 11.3 35  3.9  1.024  +55.9    10.6   19.0 67          2.2  97 VF
Th4-7          006.8+02.3  0.072  6                   8.35 6                      7.70 6                   -0.65  5.6 35  2.1  0.225  +22.5    70.5    6.0 85         38.5  91 VF
Th4-10         010.6+03.2  0.116  23                  8.47 23                     7.96 23                  -0.51      --              +39.2            0.0 79               -- IIaD
Vd1-1          344.2+04.7  0.079  13                  8.02 13                     7.07 13                  -0.95      --             -136.0                --               -- (IIb/III/IV)D
Vy1-1          118.0-08.6  0.139  21                  8.35 16                          16                         6.2 33 11.8  0.927  -45.9     2.1    6.0 61         28.9  99 IB*/IIaF*
Vy1-2          053.3+24.0  0.096  21                  8.84 16,21                  8.05 21                  -0.79  4.7 40  6.1  1.912  -86.6   157.0    4.6 76               -- IVF
Vy2-1          007.0-06.8  0.145  6                   8.94 6                      9.04 6                   +0.10  5.6 54  2.2  0.663 +117.2    24.5    3.7 87         37.0  99 VF
Vy2-2          045.4-02.7  0.104  13,21,23            8.34 13,16,23               7.53 13,23               -0.81  2.2 33  6.3  0.104  -57.3   119.5    0.5 88         50.0  99 IIbC/(III/IV)B
Y-c2-5         240.3+07.0  0.071  3                   9.05 3                           3                          7.7 34 13.2  0.938                   8.0 69          4.5 101 (IIa/IIb)D*
Y-c2-32        013.7-10.6  0.088  6                   8.59 6                      7.59 6                   -1.00      35              +44.5           15.0 85               -- (IIb/III/IV)D
Ym29           205.1+14.2         16                  8.53 16                          16                  +0.04  0.5 37  8.0  0.123  +17.8    24.4  615.0 87        327.0  99 indef.
